"label","id_occupation"
"dramaturg","572c51ef-531b-4331-8e66-b1641173e54e"
"dramaturgist","572c51ef-531b-4331-8e66-b1641173e54e"
"duct fabricator","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"fabricator/welder","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"roofing fabricator","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"sheet-metal worker","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"sheet metal fabricator","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"sheet metal worker","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"construction fabricator","572c9810-e1ee-4f7a-a71f-820f17c0c25b"
"riding school manager","5734feab-60be-4f11-8e3f-e983ca6fb07a"
"equine stable manager","5734feab-60be-4f11-8e3f-e983ca6fb07a"
"stable manager","5734feab-60be-4f11-8e3f-e983ca6fb07a"
"horse stable manager","5734feab-60be-4f11-8e3f-e983ca6fb07a"
"equine yard manager","5734feab-60be-4f11-8e3f-e983ca6fb07a"
"horse yard manager","5734feab-60be-4f11-8e3f-e983ca6fb07a"
"analytical chemistry analyst","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry scholar","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemistry research analyst","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemistry scientist","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry scientist","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry science researcher","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry research analyst","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemist","574f3232-1d07-4034-8cac-c57ddbfff192"
"chrystalographer","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemistry research scientist","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry research scientist","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemistry scholar","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry researcher","574f3232-1d07-4034-8cac-c57ddbfff192"
"chemistry analyst","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytic chemist","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemist","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemistry science researcher","574f3232-1d07-4034-8cac-c57ddbfff192"
"analytical chemistry researcher","574f3232-1d07-4034-8cac-c57ddbfff192"
"paint and accessories shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware and paint do it yourself store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware and paint DIY shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware and paint DIY store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware and paint shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"glass and mirror shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware, paint and glass shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"home decorating shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware and paint do it yourself shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"home decorating store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware, paint and glass store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware and paint DIY superstore manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"paint and accessories store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware superstore manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"hardware shop manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"glass and mirror store manager","574f46e2-e48d-4cde-a7b1-877004ea4c52"
"senior retail butcher","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"shop manager butchery","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"butchery store manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"purveyor of meat and meat products","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat products shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat market shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat purveyor","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"retail butcher","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat and meat products shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"pie shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"butchers shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"butchery department manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat counter manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat store manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat and meat products store manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat and meat products purveyor","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat pie shop manager","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"shop manager butchery department","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"purveyor of meats","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"meat trader","5779aa3b-b32f-42f7-9581-ef5ce2092621"
"civil registrar","578470d7-1848-44cd-a769-96cdd64b2c37"
"senior registrar","578470d7-1848-44cd-a769-96cdd64b2c37"
"registrar of births, deaths, marriages and civil partnerships","578470d7-1848-44cd-a769-96cdd64b2c37"
"civil registration officer","578470d7-1848-44cd-a769-96cdd64b2c37"
"registrar of births, marriage, civil partnership and deaths","578470d7-1848-44cd-a769-96cdd64b2c37"
"civil status officer","578470d7-1848-44cd-a769-96cdd64b2c37"
"technician in automated systems","5791a961-4717-4230-a245-a4082a675f04"
"technologist in automated systems","5791a961-4717-4230-a245-a4082a675f04"
"automation inspector","5791a961-4717-4230-a245-a4082a675f04"
"automation engineering assistant","5791a961-4717-4230-a245-a4082a675f04"
"technician in automation engineering","5791a961-4717-4230-a245-a4082a675f04"
"marine sensor technician","5791a961-4717-4230-a245-a4082a675f04"
"assistant in automation engineering","5791a961-4717-4230-a245-a4082a675f04"
"vessel automation technician","5791a961-4717-4230-a245-a4082a675f04"
"automated systems technician","5791a961-4717-4230-a245-a4082a675f04"
"marine automation technician","5791a961-4717-4230-a245-a4082a675f04"
"marine automation engineer","5791a961-4717-4230-a245-a4082a675f04"
"automation engineering controller","5791a961-4717-4230-a245-a4082a675f04"
"automation technician","5791a961-4717-4230-a245-a4082a675f04"
"automation control inspector","5791a961-4717-4230-a245-a4082a675f04"
"automation engineering technician","5791a961-4717-4230-a245-a4082a675f04"
"mechanical engineering expert","579254cf-6d69-4889-9000-9c79dc568644"
"mechanics engineer","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical technology engineering consultant","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical engineering consultant","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical technology engineering expert","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical engineer","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical technology engineering adviser","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical engineering adviser","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical technology engineering specialist","579254cf-6d69-4889-9000-9c79dc568644"
"machinery engineer","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical engineering specialist","579254cf-6d69-4889-9000-9c79dc568644"
"mechanical technology engineer","579254cf-6d69-4889-9000-9c79dc568644"
"state police officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"policewoman","5793c124-c037-47b2-85b6-dd4a705968dc"
"law enforcement officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"police constable","5793c124-c037-47b2-85b6-dd4a705968dc"
"public roads surveillance officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"constable","5793c124-c037-47b2-85b6-dd4a705968dc"
"mounted police officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"policeman","5793c124-c037-47b2-85b6-dd4a705968dc"
"railroad police officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"police officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"highway patrol officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"railway police officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"patrol officer","5793c124-c037-47b2-85b6-dd4a705968dc"
"state trooper","5793c124-c037-47b2-85b6-dd4a705968dc"
"mobile pump operator","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"volumetric mixer driver","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"concrete mixer driver","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"concrete pump operator","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"concrete pump operative","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"LGV mixer driver","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"HGV mixer driver","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"concrete pump truck operator","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"concrete mixer truck driver","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"concrete pump driver-operator","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"cement mixer driver","57a09d3f-e3d6-49ad-8c88-d879fc4d0870"
"astronomy scientist","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomy analyst","57a12047-4f1e-40ed-add5-9736923f231b"
"astrophysicist","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomy scholar","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomer","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomy science researcher","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomy research analyst","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomy research scientist","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomers","57a12047-4f1e-40ed-add5-9736923f231b"
"astronomy researcher","57a12047-4f1e-40ed-add5-9736923f231b"
"medical perfusionist","57a73b7c-cf10-4852-b067-c25833fa149e"
"medical perfusion scientist","57a73b7c-cf10-4852-b067-c25833fa149e"
"clinical perfusion scientist","57a73b7c-cf10-4852-b067-c25833fa149e"
"clinical perfusion techinician","57a73b7c-cf10-4852-b067-c25833fa149e"
"clinical perfusion expert","57a73b7c-cf10-4852-b067-c25833fa149e"
"medical perfusion techinician","57a73b7c-cf10-4852-b067-c25833fa149e"
"medical perfusion expert","57a73b7c-cf10-4852-b067-c25833fa149e"
"clinical perfusionist","57a73b7c-cf10-4852-b067-c25833fa149e"
"main line station technician","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"pipeline engineer","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"offshore pipeline engineer","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"main line station engineer","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"pipeline integrity engineer","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"pipeline field engineer","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"pipeline field technician","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"pipeline engineering technician","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"subsea pipeline engineer","57ac359a-ae52-4aea-bc9c-93af7efa502e"
"embedded system software programmer","57af9090-55b4-4911-b2d0-86db01c00b02"
"embedded software developerl embedded systems engineer","57af9090-55b4-4911-b2d0-86db01c00b02"
"embedded software programmer","57af9090-55b4-4911-b2d0-86db01c00b02"
"embedded system software developer","57af9090-55b4-4911-b2d0-86db01c00b02"
"embedded systems software developer","57af9090-55b4-4911-b2d0-86db01c00b02"
"embedded systems designer","57af9090-55b4-4911-b2d0-86db01c00b02"
"embedded systems software developers","57af9090-55b4-4911-b2d0-86db01c00b02"
"IT commercial development manager","57b459d4-655c-4053-b189-3c249ce33faf"
"IT business development manager","57b459d4-655c-4053-b189-3c249ce33faf"
"ICT commercial development manager","57b459d4-655c-4053-b189-3c249ce33faf"
"ICT business development manager","57b459d4-655c-4053-b189-3c249ce33faf"
"ICT business development managers","57b459d4-655c-4053-b189-3c249ce33faf"
"metal annealing worker","57b89801-0e43-4b19-bf29-ef9a51d65155"
"annealing kiln worker","57b89801-0e43-4b19-bf29-ef9a51d65155"
"annealing kiln operator","57b89801-0e43-4b19-bf29-ef9a51d65155"
"metal annealer","57b89801-0e43-4b19-bf29-ef9a51d65155"
"metal annealing process worker","57b89801-0e43-4b19-bf29-ef9a51d65155"
"heat treatment operator","57b89801-0e43-4b19-bf29-ef9a51d65155"
"metal annealing operative","57b89801-0e43-4b19-bf29-ef9a51d65155"
"metal annealing process operative","57b89801-0e43-4b19-bf29-ef9a51d65155"
"annealing operator","57b89801-0e43-4b19-bf29-ef9a51d65155"
"disassembly supervisor","57d1be2e-c476-43fb-b014-fa58602cac95"
"dismantling supervisor","57d1be2e-c476-43fb-b014-fa58602cac95"
"disassembly team leader","57d1be2e-c476-43fb-b014-fa58602cac95"
"dismantling team leader","57d1be2e-c476-43fb-b014-fa58602cac95"
"corporate HSE manager ","57e87533-e523-4ee5-bf21-94a39fcc279b"
"HSE and sustainability service manager","57e87533-e523-4ee5-bf21-94a39fcc279b"
"HSE coordinator","57e87533-e523-4ee5-bf21-94a39fcc279b"
"chief HSE officer","57e87533-e523-4ee5-bf21-94a39fcc279b"
"call center quality auditor","580c98d4-fb97-4597-864c-54140f058f1b"
"call centre quality analyst","580c98d4-fb97-4597-864c-54140f058f1b"
"call centre quality controller","580c98d4-fb97-4597-864c-54140f058f1b"
"contact centre quality auditor","580c98d4-fb97-4597-864c-54140f058f1b"
"customer service centre analyst","580c98d4-fb97-4597-864c-54140f058f1b"
"call centre quality assurance auditor","580c98d4-fb97-4597-864c-54140f058f1b"
"call centre quality control auditor","580c98d4-fb97-4597-864c-54140f058f1b"
"call centre quality audit associate","580c98d4-fb97-4597-864c-54140f058f1b"
"eBusiness development manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"e-business managers","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"eBusiness manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"eCommerce manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"eBusiness managers","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"e-commerce manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"web business development manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"eBusiness development officer","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"e-commerce development manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"e-business manager","586fe133-1987-41f4-b89a-f39d4bc58e1e"
"church verger","589efb6c-9080-40b2-ab6a-144955675967"
"sexton","589efb6c-9080-40b2-ab6a-144955675967"
"parish verger","589efb6c-9080-40b2-ab6a-144955675967"
"officer of the church","589efb6c-9080-40b2-ab6a-144955675967"
"church officer","589efb6c-9080-40b2-ab6a-144955675967"
"church warden","589efb6c-9080-40b2-ab6a-144955675967"
"verger","589efb6c-9080-40b2-ab6a-144955675967"
"design engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"installation engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"field installation engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"structural installation engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"structural engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"commissioning engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"building engineer","58c30193-d29f-4d22-8bf0-fd87346b91dd"
"business to business seller in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"wholesale merchant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"trainee wholesale merchant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"graduate wholesale merchant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"wholesale merchandiser in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"B2B sales consultant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"wholesaler in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"senior wholesale merchant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"business to business sales consultant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"wholesale buyer in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"assistant wholesale merchant in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"wholesale trader in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"trader, wholesale in meat and meat products","58db35e3-fe1f-44d2-8a9e-ab652fc1cec2"
"electric power generation engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"power station engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"electricity generation engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"power plant project engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"power supply engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"electric power station engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"power generation networks engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"power plant engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"electric power plant engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"electric power plant project engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"quality and electric power engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"production and electric power engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"electric power supply engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"energy generation engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"control and electric power engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"power generation systems engineer","58db3ac6-5217-4d46-8a4c-126598be1d13"
"actor","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"ballet coach","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"dancer","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"acting coach","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"ballet teacher","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"actress","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"dance teacher","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"artistic coach","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"dance coach","58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5"
"steward","58ff0ec2-08ba-4b21-b765-babb6d76ca36"
"stewardess","58ff0ec2-08ba-4b21-b765-babb6d76ca36"
"steward/stewardess","58ff0ec2-08ba-4b21-b765-babb6d76ca36"
"flight attendant","58ff0ec2-08ba-4b21-b765-babb6d76ca36"
"cabin crew","58ff0ec2-08ba-4b21-b765-babb6d76ca36"
"antique furniture carver","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture copier","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"furniture reproducer","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction period furniture craftswoman","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction furniture worker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction furniture craftsman","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction period furniture craftsperson","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"antique furniture copier","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture craftswoman","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction furniture maker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction period furniture craftsman","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"period furniture maker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"period furniture reproducer","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"antique furniture maker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction furniture craftsperson","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction furniture craftswoman","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture craftsman","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture worker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture maker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture craftsperson","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"period furniture copier","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"period furniture carver","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction antique furniture carver","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction period furniture maker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"antique furniture reproducer","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"reproduction period furniture worker","59088d93-bd71-4fd7-a39e-8cc9dd37dfae"
"aviation data communications contractor","591c5063-69ce-4551-ba60-e2304111130f"
"aviation data communications  specialist","591c5063-69ce-4551-ba60-e2304111130f"
"aviation data communications manager","591c5063-69ce-4551-ba60-e2304111130f"
"data communications manager in aviation","591c5063-69ce-4551-ba60-e2304111130f"
"aviation data communications officer","591c5063-69ce-4551-ba60-e2304111130f"
"aviation data communications consultant","591c5063-69ce-4551-ba60-e2304111130f"
"aviation sector data manager","591c5063-69ce-4551-ba60-e2304111130f"
"electronics and automation educator","591d1758-3036-407a-91f7-e0e1f5c9deea"
"electronics and automation vocational instructor","591d1758-3036-407a-91f7-e0e1f5c9deea"
"electronics and automation vocational teacher","591d1758-3036-407a-91f7-e0e1f5c9deea"
"electronics and automation teacher","591d1758-3036-407a-91f7-e0e1f5c9deea"
"vocational teacher in electronics and automation","591d1758-3036-407a-91f7-e0e1f5c9deea"
"vocational educator in electronics and automation","591d1758-3036-407a-91f7-e0e1f5c9deea"
"electronics and automation instructor","591d1758-3036-407a-91f7-e0e1f5c9deea"
"electronics and automation trainer","591d1758-3036-407a-91f7-e0e1f5c9deea"
"firework assembler","59207c91-eefa-4f26-baae-9ea215320ed0"
"firework maker","59207c91-eefa-4f26-baae-9ea215320ed0"
"fireworks maker","59207c91-eefa-4f26-baae-9ea215320ed0"
"pyrotechnics assembler","59207c91-eefa-4f26-baae-9ea215320ed0"
"firework assembly worker","59207c91-eefa-4f26-baae-9ea215320ed0"
"signal flare assembler","59207c91-eefa-4f26-baae-9ea215320ed0"
"fireworks assembler","59207c91-eefa-4f26-baae-9ea215320ed0"
"insurance institution manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"insurance services branch manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"insurance company manager s","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"home insurance agency manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"insurance company manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"insurance agency manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"life insurance agency manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"insurance agency road assistance manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"rental agency insurance manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"insurance agent","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"car insurance agency manager","594170bc-5663-40b0-97ef-c9f1ad51b2a0"
"fishery production manager","5945cba8-19a4-4632-8a8f-4186e2bad1a3"
"aquaculture production manager","5945cba8-19a4-4632-8a8f-4186e2bad1a3"
"fish farm production manager","5945cba8-19a4-4632-8a8f-4186e2bad1a3"
"manager of aquaculture production","5945cba8-19a4-4632-8a8f-4186e2bad1a3"
"powertrain expert","5979893a-0a30-447b-8f33-1ea405600583"
"powertrain designer","5979893a-0a30-447b-8f33-1ea405600583"
"environmental health officer","59883630-45f9-40e7-9732-9e5ff9758d2b"
"sustainability consultant","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental assessment coordinator","59883630-45f9-40e7-9732-9e5ff9758d2b"
"program coordinator environment","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental auditor","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental impact assessor","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental officer","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental program coordinator","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environment compliance manager","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental manager","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environmental consultant","59883630-45f9-40e7-9732-9e5ff9758d2b"
"environment program coordinator","59883630-45f9-40e7-9732-9e5ff9758d2b"
"programme coordinator environment","59883630-45f9-40e7-9732-9e5ff9758d2b"
"forging and casting inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"forging inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"moulding and forging inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"forge casting inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"casting and forging inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"forge processing inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"casting and forging technical operator","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"foundry operations inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"forge equipment technician","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"moulding and casting inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"forge operations inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"foundry processing inspector","599c2ce9-0e1b-4f63-9d65-1f19b3847efb"
"plastics process operative","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products production worker","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products cutter/assembler","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic parts assembler","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"assembler of plastic products","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastics process worker","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products production operative","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"assembler of plastic parts","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products trimmer/assembler","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products cutter","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastics production worker","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastics process operator","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastics assembler","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products assembly operator","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastics products fabricator","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"assembler plastic products","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products finisher","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products assembly operative","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products assembler","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products trimmer","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"plastic products assembly worker","599f34f0-bdf7-49e3-b5a9-f5d55f9e6873"
"university physics teacher","59a02420-91df-4e46-b37b-22e3fd8c11f0"
"senior lecturer in physics","59a02420-91df-4e46-b37b-22e3fd8c11f0"
"lecturer of physics","59a02420-91df-4e46-b37b-22e3fd8c11f0"
